DateTime,Website Name,URL,Status,Ping (ms),HTTP Time (ms),DNS Time (ms),Content Size (KB),Redirects,Keyword Check,SSL Days Left,SSL Expiry Date,Domain Days Left,Domain Expiry Date,Notes
2025-10-03T10:30:00.430038+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,550.17,8.55,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:30:04.184201+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,168.57,1625.82,3.01,105.89,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:30:08.187597+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1301.12,3.53,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:30:11.314093+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,4.9,566.26,3.47,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:30:13.604728+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1405.45,3.57,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:30:17.007725+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,219.51,1196.2,3.6,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:29:44.479702+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,509.75,64.44,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:29:48.844457+00:00,SMPB Odisha,https://smpbodisha.in/,Up,156.44,1461.55,2.7,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:29:52.494766+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,498.73,3.56,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:55.755487+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,550.42,2.91,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:59.184271+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up (Slow),226.87,6657.4,3.12,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:30:09.507455+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1554.68,34.35,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:30:13.472176+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,4.69,621.34,4.51,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:30:15.776555+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,896.99,3.55,219.23,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:30:18.625260+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,87.37,875.42,3.36,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:29:56.847917+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,623.42,36.16,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:30:00.833590+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),Failed,3462.05,3.72,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:30:08.278560+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,391.59,3.39,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:30:11.569600+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,674.46,3.24,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:30:15.211932+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,157.96,1302.48,3.67,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:30:18.709991+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,2825.58,3.72,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:30:23.722490+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,56.49,528.49,4.77,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:30:25.796274+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1764.14,3.25,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:30:31.249751+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,234.61,790.73,29.91,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:29:51.606437+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,655.09,3.0,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:29:55.761024+00:00,SMPB Odisha,https://smpbodisha.in/,Up,87.25,983.53,2.94,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:29:58.802049+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,486.75,3.97,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:30:02.489890+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,717.93,3.32,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:30:06.454078+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,203.57,1074.97,2.96,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:30:11.396683+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1707.08,2.98,62.32,0,Pass,Failed,N/A,67,2025-12-10T08:22:51.100000+00:00,SSL check failed.
2025-10-03T10:30:26.150060+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.61,552.38,41.5,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:30:28.299842+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1311.1,2.75,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:30:32.743860+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,88.09,2969.3,3.46,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:33:09.451742+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,543.4,71.73,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:33:14.076304+00:00,SMPB Odisha,https://smpbodisha.in/,Up,96.55,1135.64,34.12,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:33:18.609577+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,357.53,2.89,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:33:22.278841+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,662.69,3.62,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:33:26.165120+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,159.48,1331.42,3.82,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:33:29.604726+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1570.89,2.95,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:33:33.508645+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,6.37,405.08,114.05,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:33:35.713177+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1578.92,3.65,219.25,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:33:40.592388+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,271.81,1013.62,53.22,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:36:40.677086+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,439.07,5.08,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:36:44.962608+00:00,SMPB Odisha,https://smpbodisha.in/,Up,218.94,1338.63,3.37,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:36:50.917554+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,377.88,3.39,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:36:54.352452+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,428.63,3.16,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:36:57.854043+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,184.89,1597.22,43.35,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:37:01.821940+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,842.13,69.81,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:37:04.911330+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.05,467.17,40.22,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:37:07.326493+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up (Slow),N/A,11854.27,3.6,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:37:21.701389+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,283.87,1328.94,94.18,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:36:37.423245+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,556.27,40.94,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:36:42.069454+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),168.37,10982.53,106.4,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:36:55.093702+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,546.13,2.83,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:36:58.918878+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,455.11,2.69,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:37:02.609163+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up (Slow),121.98,3441.84,2.87,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:37:19.239248+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,878.29,3.07,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:37:22.376575+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,54.22,517.58,5.02,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:37:24.514393+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up (Slow),N/A,11589.73,3.94,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:37:48.071727+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,223.61,1157.3,28.55,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:41:00.639633+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,548.29,3.86,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:41:04.997918+00:00,SMPB Odisha,https://smpbodisha.in/,Up,164.27,2325.43,3.38,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:41:09.786955+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,353.15,90.04,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:41:13.365649+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,486.88,4.0,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:41:16.862902+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up (Slow),156.89,11064.07,3.4,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:41:29.950012+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1339.38,33.96,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:41:33.421518+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.93,455.53,80.98,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:41:35.824221+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,2676.1,3.02,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:41:50.458686+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,308.33,803.55,4.45,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:40:57.594098+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,776.77,10.97,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:41:02.431589+00:00,SMPB Odisha,https://smpbodisha.in/,Down (HTTP Error),245.28,Failed,34.67,Failed,0,Skipped,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,HTTP request failed.
2025-10-03T10:41:21.418836+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,494.67,4.28,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:41:25.325899+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,591.29,3.02,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:41:28.981151+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,157.15,2255.82,2.98,105.89,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:41:34.068522+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,883.44,3.37,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:41:36.970947+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,4.84,633.34,4.49,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:41:39.305618+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1246.53,3.82,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:41:52.783836+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,218.75,1011.32,3.29,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:40:44.604346+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,508.58,72.04,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:40:49.445357+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),152.54,11103.39,2.97,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:41:12.618424+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,354.11,3.0,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:41:16.198860+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,522.37,2.9,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:41:19.897625+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up (Slow),183.26,11039.95,3.51,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:41:34.090945+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1275.39,3.18,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:41:37.537857+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,6.34,526.5,3.36,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:41:39.610178+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up (Slow),N/A,11313.86,3.26,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:42:02.817155+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,218.71,727.6,3.76,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:52:50.700967+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,600.14,8.83,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:52:55.192159+00:00,SMPB Odisha,https://smpbodisha.in/,Up,153.37,2405.95,56.81,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:53:00.431399+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,372.49,5.18,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:53:03.797346+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,465.84,3.11,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:53:07.507295+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,Failed,1689.41,65.23,105.89,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:53:13.373279+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,805.35,68.47,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:53:17.639926+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.66,646.48,270.18,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:53:20.367048+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up (Slow),N/A,11073.64,2.88,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:53:33.440336+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,209.67,1061.44,91.89,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T11:03:59.353041+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,527.49,40.71,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T11:04:03.863640+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),153.41,11002.78,52.64,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T11:04:18.224706+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,383.26,3.88,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:04:21.653280+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,466.55,3.8,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:04:25.444687+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,99.07,1038.82,34.84,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:04:28.602320+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1556.98,3.74,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T11:04:33.953419+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.78,497.5,41.67,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T11:04:36.643304+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1631.56,2.93,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:04:39.886276+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,Failed,911.94,3.74,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T11:04:08.590568+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,651.9,13.14,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T11:04:13.152335+00:00,SMPB Odisha,https://smpbodisha.in/,Up,89.09,2958.87,2.85,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T11:04:28.067529+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,521.34,3.41,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:04:31.866880+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,652.09,3.22,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:04:35.783679+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,156.63,1501.2,3.33,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:04:39.222666+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1637.72,3.78,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T11:04:43.660170+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.26,654.58,4.64,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T11:04:46.026215+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1112.1,4.35,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T11:04:49.131869+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,126.09,1218.98,3.29,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T11:04:08.587315+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,652.08,16.2,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T11:04:13.179236+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),Failed,11290.58,2.96,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T11:04:38.213514+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,525.65,4.06,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:04:41.826521+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,645.9,3.19,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T11:04:45.405909+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,183.84,1543.53,4.03,105.89,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
